id:ID,name,type,security_domain,subnet,role_guess,zone_id,zone_label,inbound_summary,outbound_summary,inbound_count,outbound_count
10.20.2.35,10.20.2.35,Host,Internal,10.20.2,client,"flow_cli_web|10.20.2|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.20.2 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.20.2.37,10.20.2.37,Host,Internal,10.20.2,client,"flow_cli_web|10.20.2|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.20.2 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:1514;36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.20.1.33,10.20.1.33,Host,Internal,10.20.1,client,"flow_cli_web|10.20.1|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.20.1 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.10.1.150,10.10.1.150,Host,Internal,10.10.1,client,"flow_cli_web|10.10.1|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.10.1 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.10.2.21,10.10.2.21,Host,Internal,10.10.2,client,"flow_cli_web|10.10.2|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.10.2 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.10.1.146,10.10.1.146,Host,Internal,10.10.1,client,"flow_cli_web|10.10.1|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.10.1 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:1514;36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.20.0.167,10.20.0.167,Host,Internal,10.20.0,client,"flow_cli_web|10.20.0|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.20.0 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.20.2.157,10.20.2.157,Host,Internal,10.20.2,client,"flow_cli_web|10.20.2|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.20.2 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.20.0.164,10.20.0.164,Host,Internal,10.20.0,client,"flow_cli_web|10.20.0|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.20.0 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:1514;36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
10.20.1.170,10.20.1.170,Host,Internal,10.20.1,client,"flow_cli_web|10.20.1|peers:10.20.3,10.26.0|role:client","Web 服务 客户端 · 10.20.1 · 访问 10.20.3,10.26.0 · 客户端",10.26.0.26(tcp:36000),10.20.3.25(tcp:443);10.26.0.26(tcp:443;1514;1515),1,2
